ID,Stratum,Long,Lat,VEG-DIST-STATUS,VEG-ANOM-MAX,VEG-IND-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-DUR,VEG-DIST-COUNT,GEN-DIST-STATUS,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-DUR,GEN-DIST-COUNT
58,3,12.35574069,41.9961639,0,0,0,NA,0,0,200,100,0,0,1086,0,0,0,NA,0,0,0,0,1095
59,4,-92.16447166,42.1953007,0,0,0,NA,0,0,200,90,0,0,1075,0,0,0,NA,0,0,0,0,1091
60,2,13.59841673,-18.56948837,0,0,0,NA,0,0,200,30,0,0,1092,0,0,0,NA,0,0,0,0,1092
61,2,109.6122073,22.17247831,0,0,0,NA,0,0,200,99,0,0,1092,0,0,0,NA,0,0,0,0,1092
62,2,48.41594676,36.67319614,0,0,0,NA,0,0,200,59,0,0,1095,0,0,0,NA,0,0,0,0,1095
63,3,120.9035098,32.25705359,0,0,0,NA,0,0,200,90,0,0,1088,0,0,0,NA,0,0,0,0,1093
64,4,80.24746314,12.85467586,7,30,810,20230214,6,17,38,8,1,0,1039,0,0,0,NA,0,0,0,0,1085
65,5,105.7975165,21.41162519,8,55,1188,20230518,6,116,87,32,2,0,1086,0,0,0,NA,0,0,0,0,1095
66,5,7.356615123,47.13293907,8,66,3304,20230901,8,26,93,27,1,0,1025,7,28,620,20230904,5,13,1,0,1066
67,2,-69.81515934,-40.76296433,0,0,0,NA,0,0,200,28,0,0,1094,0,0,0,NA,0,0,0,0,1094
68,3,5.377989915,51.06030053,0,0,0,NA,0,0,200,100,0,0,1090,0,0,0,NA,0,0,0,0,1095
69,3,105.8567429,31.14879004,0,0,0,NA,0,0,200,91,0,0,1091,0,0,0,NA,0,0,0,0,1093
70,3,-124.2022043,43.66187641,0,0,0,NA,0,0,200,78,0,0,1087,0,0,0,NA,0,0,0,0,1087
71,4,-35.665544,-5.145260965,0,0,0,NA,0,0,200,99,0,0,1055,0,0,0,NA,0,0,0,0,1082
72,2,73.37093598,25.67617278,0,0,0,NA,0,0,200,93,0,0,1092,0,0,0,NA,0,0,0,0,1092
73,4,-90.23828109,19.10552572,7,21,430,20231019,5,11,79,58,1,0,1084,0,0,0,NA,0,0,0,0,1084
74,2,99.91541001,16.11860984,0,0,0,NA,0,0,200,99,0,0,1094,0,0,0,NA,0,0,0,0,1094
75,4,-98.19651357,34.06522925,0,0,0,NA,0,0,200,97,0,0,1094,0,0,0,NA,0,0,0,0,1094
76,2,116.6359677,32.43679353,0,0,0,NA,0,0,200,100,0,0,1091,7,33,924,20230104,6,26,1,0,1091
77,2,35.18694676,0.541794807,0,0,0,NA,0,0,200,98,0,0,1084,0,0,0,NA,0,0,0,0,1084
78,4,-110.6980695,30.73561917,7,20,558,20230802,6,25,70,50,2,0,1089,0,0,0,NA,0,0,0,0,1089
79,3,-99.17917883,43.36207391,0,0,0,NA,0,0,200,77,0,0,1086,0,0,0,NA,0,0,0,0,1093
80,5,103.8695242,27.36639644,6,54,4320,20231107,10,52,85,31,1,0,1092,0,0,0,NA,0,0,0,0,1092
81,3,-94.58299627,47.76526426,0,0,0,NA,0,0,200,100,0,0,1049,0,0,0,NA,0,0,0,0,1087
82,3,90.63359824,22.66788551,0,0,0,NA,0,0,200,86,0,0,1092,0,0,0,NA,0,0,0,0,1092
83,3,112.781211,-8.116937732,0,0,0,NA,0,0,200,98,0,0,1087,0,0,0,NA,0,0,0,0,1073
84,5,116.0155046,0.070735971,6,51,1368,20230428,6,183,99,48,1,0,1030,0,0,0,NA,0,0,0,0,1095
85,4,-40.02797297,-2.89746232,0,0,0,NA,0,0,200,85,0,0,1076,0,0,0,NA,0,0,0,0,1084
86,3,105.721395,18.71098373,0,0,0,NA,0,0,200,79,0,0,993,0,0,0,NA,0,0,0,0,1087
87,2,39.12479561,8.965695499,0,0,0,NA,0,0,200,42,0,0,1093,0,0,0,NA,0,0,0,0,1093
88,2,73.30737855,33.1408487,0,0,0,NA,0,0,200,98,0,0,1095,0,0,0,NA,0,0,0,0,1095
89,3,84.64772243,19.73404648,0,0,0,NA,0,0,200,99,0,0,1092,0,0,0,NA,0,0,0,0,1092
90,5,116.0487712,32.82237483,8,59,1295,20230429,5,16,98,39,1,0,1094,8,70,1570,20230429,5,16,1,0,1094
91,2,-73.23078585,-40.91176843,0,0,0,NA,0,0,200,100,0,0,1093,0,0,0,NA,0,0,0,0,1093
92,2,133.8568761,34.16838809,0,0,0,NA,0,0,200,100,0,0,1062,0,0,0,NA,0,0,0,0,1069
93,5,-89.72853246,13.97122748,0,0,0,NA,0,0,200,89,0,0,1089,0,0,0,NA,0,0,0,0,1089
94,4,104.3250291,30.98394761,0,0,0,NA,0,0,200,100,0,0,1068,0,0,0,NA,0,0,0,0,1086
95,4,80.84190738,20.64596875,0,0,0,NA,0,0,200,73,0,0,1094,0,0,0,NA,0,0,0,0,1094
96,3,-8.060937949,38.05769448,0,0,0,NA,0,0,200,86,0,0,1094,0,0,0,NA,0,0,0,0,1094
97,4,2.298635632,36.54022722,0,0,0,NA,0,0,200,84,0,0,1092,0,0,0,NA,0,0,0,0,1092
98,5,174.2303782,-35.60588537,0,0,0,NA,0,0,200,100,0,0,993,0,0,0,NA,0,0,0,0,1088
99,2,38.69784667,7.970702402,0,0,0,NA,0,0,200,70,0,0,1093,7,49,600,20230401,4,18,1,0,1093
100,2,56.55781754,24.50141248,0,0,0,NA,0,0,200,80,0,0,1094,7,21,835,20230528,7,21,1,0,1094
101,4,136.5034711,35.09713123,7,30,858,20230303,6,17,42,12,1,0,1090,0,0,0,NA,0,0,0,0,1095
